AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_Q,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
46,SD,South Dakota,25-0000,"Education, Training, and Library Occupations",major,"23,430",1.1,59.670,0.91,18.65,"38,800",1.9,10.38,13.51,17.44,22.12,27.60,"21,600","28,100","36,270","46,020","57,410",,
46,SD,South Dakota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,530",4.7,14.083,1.05,16.54,"34,410",1.7,9.86,11.91,14.88,19.68,25.84,"20,500","24,780","30,960","40,930","53,750",,
46,SD,South Dakota,29-0000,Healthcare Practitioners and Technical Occupations,major,"26,020",1.1,66.274,1.13,29.63,"61,640",1.5,14.09,18.26,23.10,31.67,48.36,"29,310","37,990","48,050","65,880","100,580",,
46,SD,South Dakota,31-0000,Healthcare Support Occupations,major,"10,840",1.9,27.600,0.90,12.03,"25,010",1.0,8.86,10.05,11.46,13.71,16.20,"18,420","20,900","23,840","28,520","33,700",,
46,SD,South Dakota,33-0000,Protective Service Occupations,major,"6,120",2.9,15.586,0.62,17.59,"36,590",2.6,9.97,12.52,16.13,21.08,27.26,"20,740","26,040","33,550","43,850","56,710",,
46,SD,South Dakota,35-0000,Food Preparation and Serving Related Occupations,major,"38,590",1.6,98.272,1.12,9.38,"19,510",0.6,7.66,8.14,8.95,10.38,11.89,"15,930","16,930","18,620","21,590","24,730",,
46,SD,South Dakota,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"15,790",2.1,40.210,1.23,10.98,"22,840",0.9,7.92,8.79,10.40,12.60,15.15,"16,470","18,290","21,640","26,210","31,510",,
46,SD,South Dakota,39-0000,Personal Care and Service Occupations,major,"12,320",2.9,31.375,1.11,10.95,"22,780",1.0,7.88,8.70,10.22,12.38,14.97,"16,390","18,090","21,260","25,740","31,130",,
46,SD,South Dakota,41-0000,Sales and Related Occupations,major,"45,100",1.5,114.854,1.08,15.57,"32,390",1.5,7.99,8.86,11.23,18.23,27.86,"16,620","18,430","23,350","37,920","57,960",,
46,SD,South Dakota,43-0000,Office and Administrative Support Occupations,major,"66,150",0.8,168.458,1.01,13.19,"27,430",0.4,8.90,10.37,12.52,15.07,18.39,"18,510","21,570","26,040","31,340","38,250",,
46,SD,South Dakota,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,380",4.5,3.507,1.10,13.20,"27,460",1.7,9.47,10.50,12.43,14.91,18.62,"19,690","21,840","25,840","31,020","38,720",,
46,SD,South Dakota,47-0000,Construction and Extraction Occupations,major,"20,290",1.6,51.681,1.34,16.27,"33,850",0.9,10.45,12.35,14.98,18.86,24.32,"21,740","25,700","31,150","39,230","50,590",,
46,SD,South Dakota,49-0000,"Installation, Maintenance, and Repair Occupations",major,"14,520",2.1,36.986,0.95,19.37,"40,290",0.9,12.29,14.52,17.87,22.88,29.12,"25,570","30,200","37,180","47,600","60,560",,
46,SD,South Dakota,51-0000,Production Occupations,major,"27,920",1.8,71.090,1.09,14.42,"30,000",0.7,9.96,11.64,13.68,16.61,19.94,"20,720","24,210","28,460","34,540","41,470",,
46,SD,South Dakota,53-0000,Transportation and Material Moving Occupations,major,"28,730",1.6,73.166,1.09,14.19,"29,520",1.7,8.78,10.40,12.89,16.50,21.48,"18,260","21,630","26,810","34,330","44,670",,
47,TN,Tennessee,11-0000,Management Occupations,major,"141,720",0.9,54.460,1.13,41.99,"87,340",0.7,16.37,23.96,35.23,51.50,74.71,"34,050","49,830","73,280","107,120","155,400",,
47,TN,Tennessee,13-0000,Business and Financial Operations Occupations,major,"94,200",1.3,36.197,0.75,29.31,"60,960",0.9,14.59,19.33,26.37,35.87,46.45,"30,340","40,200","54,860","74,610","96,620",,
47,TN,Tennessee,15-0000,Computer and Mathematical Occupations,major,"43,470",3.7,16.706,0.63,31.58,"65,690",1.2,16.67,21.85,30.62,39.89,47.66,"34,680","45,450","63,680","82,960","99,140",,
47,TN,Tennessee,17-0000,Architecture and Engineering Occupations,major,"37,150",2.1,14.278,0.79,34.75,"72,280",1.6,17.43,23.83,32.71,43.39,54.28,"36,250","49,570","68,030","90,260","112,900",,
47,TN,Tennessee,19-0000,"Life, Physical, and Social Science Occupations",major,"13,970",2.6,5.368,0.64,28.45,"59,180",2.0,14.67,18.64,25.42,35.63,46.73,"30,500","38,780","52,880","74,100","97,200",,
47,TN,Tennessee,21-0000,Community and Social Service Occupations,major,"29,010",2.2,11.149,0.76,18.00,"37,440",1.1,10.28,13.28,16.92,21.62,27.82,"21,370","27,630","35,190","44,980","57,860",,
47,TN,Tennessee,23-0000,Legal Occupations,major,"12,580",4.9,4.834,0.62,38.27,"79,610",3.4,13.17,17.69,28.18,49.12,79.21,"27,390","36,800","58,610","102,170","164,750",,
47,TN,Tennessee,25-0000,"Education, Training, and Library Occupations",major,"154,790",1.3,59.480,0.91,20.16,"41,940",1.7,8.60,11.63,19.57,25.19,31.09,"17,880","24,200","40,710","52,390","64,660",,
47,TN,Tennessee,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"25,390",3.0,9.758,0.73,21.82,"45,380",2.8,8.77,11.73,17.15,24.91,36.18,"18,240","24,390","35,660","51,810","75,250",,
47,TN,Tennessee,29-0000,Healthcare Practitioners and Technical Occupations,major,"177,160",1.7,68.080,1.16,30.20,"62,820",1.2,12.92,17.15,23.78,32.75,54.09,"26,880","35,670","49,460","68,110","112,510",,
47,TN,Tennessee,31-0000,Healthcare Support Occupations,major,"75,910",2.3,29.169,0.95,12.42,"25,830",1.0,8.23,9.53,11.19,14.07,18.31,"17,110","19,820","23,270","29,260","38,080",,
47,TN,Tennessee,33-0000,Protective Service Occupations,major,"63,470",1.7,24.389,0.98,16.18,"33,660",2.5,8.43,10.56,14.57,20.26,26.23,"17,530","21,960","30,310","42,140","54,570",,
47,TN,Tennessee,35-0000,Food Preparation and Serving Related Occupations,major,"227,570",1.3,87.448,1.00,9.38,"19,500",0.5,7.62,8.05,8.77,9.89,12.56,"15,850","16,750","18,250","20,570","26,130",,
47,TN,Tennessee,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"77,860",2.1,29.920,0.92,10.77,"22,400",1.1,7.75,8.37,9.48,11.98,15.99,"16,110","17,420","19,720","24,910","33,260",,
47,TN,Tennessee,39-0000,Personal Care and Service Occupations,major,"60,270",3.0,23.162,0.82,10.49,"21,820",1.0,7.66,8.16,8.98,11.10,15.67,"15,940","16,970","18,690","23,090","32,590",,
47,TN,Tennessee,41-0000,Sales and Related Occupations,major,"259,260",1.2,99.626,0.94,16.11,"33,510",0.9,7.95,8.75,11.20,18.32,29.81,"16,530","18,210","23,300","38,100","62,000",,
47,TN,Tennessee,43-0000,Office and Administrative Support Occupations,major,"439,300",0.9,168.810,1.01,15.08,"31,360",0.5,8.83,10.78,13.80,17.93,23.14,"18,370","22,430","28,700","37,280","48,120",,
47,TN,Tennessee,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,770",7.6,1.447,0.45,12.44,"25,880",1.9,8.01,9.03,11.15,14.65,18.71,"16,660","18,780","23,190","30,460","38,910",,
47,TN,Tennessee,47-0000,Construction and Extraction Occupations,major,"89,710",2.2,34.475,0.89,17.25,"35,890",0.7,10.28,12.65,16.07,20.64,26.53,"21,370","26,320","33,420","42,930","55,180",,
47,TN,Tennessee,49-0000,"Installation, Maintenance, and Repair Occupations",major,"108,660",1.5,41.757,1.07,19.50,"40,560",0.6,10.35,13.52,18.05,24.32,31.02,"21,530","28,120","37,550","50,580","64,510",,
47,TN,Tennessee,51-0000,Production Occupations,major,"230,250",1.8,88.480,1.36,15.31,"31,850",1.4,8.62,10.57,14.01,18.15,24.13,"17,920","21,980","29,150","37,760","50,180",,
47,TN,Tennessee,53-0000,Transportation and Material Moving Occupations,major,"236,840",1.7,91.010,1.35,14.94,"31,070",1.2,8.25,9.63,13.01,17.59,24.72,"17,160","20,030","27,060","36,590","51,410",,
48,TX,Texas,11-0000,Management Occupations,major,"478,910",0.9,46.476,0.96,50.38,"104,790",0.5,20.36,29.91,42.96,62.71,#,"42,340","62,210","89,370","130,430",#,,
48,TX,Texas,13-0000,Business and Financial Operations Occupations,major,"440,850",1.0,42.783,0.89,32.66,"67,940",0.5,16.31,21.40,29.09,39.70,52.78,"33,920","44,520","60,510","82,570","109,790",,
48,TX,Texas,15-0000,Computer and Mathematical Occupations,major,"273,170",2.1,26.510,1.00,37.84,"78,710",0.7,19.17,26.15,36.20,47.20,58.35,"39,880","54,390","75,290","98,170","121,370",,
48,TX,Texas,17-0000,Architecture and Engineering Occupations,major,"215,870",1.9,20.949,1.16,39.84,"82,870",1.0,17.40,24.87,35.36,50.05,67.51,"36,200","51,730","73,550","104,100","140,430",,
48,TX,Texas,19-0000,"Life, Physical, and Social Science Occupations",major,"76,810",3.8,7.454,0.88,32.92,"68,480",1.8,13.94,19.13,27.02,40.32,57.78,"29,000","39,800","56,190","83,870","120,180",,
48,TX,Texas,21-0000,Community and Social Service Occupations,major,"106,370",1.3,10.322,0.70,21.32,"44,340",1.0,12.43,15.38,19.12,26.74,33.67,"25,860","31,990","39,770","55,620","70,040",,
48,TX,Texas,23-0000,Legal Occupations,major,"66,930",2.2,6.495,0.83,44.88,"93,360",2.2,14.81,21.18,34.35,60.67,89.53,"30,790","44,040","71,460","126,200","186,220",,
48,TX,Texas,25-0000,"Education, Training, and Library Occupations",major,"716,840",0.9,69.567,1.06,23.63,"49,150",1.2,9.39,15.82,23.25,28.29,35.25,"19,530","32,910","48,350","58,840","73,310",,
48,TX,Texas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"106,350",2.0,10.321,0.77,21.99,"45,730",1.2,8.85,12.10,18.70,27.58,37.49,"18,400","25,160","38,900","57,370","77,980",,
48,TX,Texas,29-0000,Healthcare Practitioners and Technical Occupations,major,"555,780",1.3,53.936,0.92,32.85,"68,330",0.9,13.42,18.98,27.06,36.63,55.95,"27,910","39,490","56,290","76,190","116,380",,
48,TX,Texas,31-0000,Healthcare Support Occupations,major,"289,080",1.5,28.054,0.91,12.14,"25,260",0.8,7.88,8.79,10.76,14.07,18.00,"16,390","18,280","22,370","29,270","37,430",,
48,TX,Texas,33-0000,Protective Service Occupations,major,"267,160",1.3,25.927,1.04,19.05,"39,630",1.9,8.59,11.40,17.38,24.34,32.82,"17,870","23,710","36,150","50,620","68,260",,
48,TX,Texas,35-0000,Food Preparation and Serving Related Occupations,major,"887,810",0.6,86.159,0.99,9.48,"19,710",0.4,7.62,8.04,8.75,9.79,12.90,"15,840","16,730","18,210","20,360","26,830",,
48,TX,Texas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"297,800",1.2,28.900,0.88,10.71,"22,270",0.6,7.74,8.36,9.44,11.88,15.42,"16,100","17,390","19,640","24,720","32,070",,
48,TX,Texas,39-0000,Personal Care and Service Occupations,major,"312,010",1.7,30.279,1.07,10.24,"21,300",0.7,7.63,8.08,8.84,10.49,14.85,"15,870","16,810","18,380","21,820","30,880",,
48,TX,Texas,41-0000,Sales and Related Occupations,major,"1,126,230",0.7,109.296,1.03,17.80,"37,030",0.7,7.97,8.81,11.46,19.95,35.10,"16,580","18,330","23,850","41,500","73,010",,
48,TX,Texas,43-0000,Office and Administrative Support Occupations,major,"1,777,420",0.7,172.491,1.03,15.82,"32,900",0.3,8.71,10.82,14.30,19.05,25.36,"18,120","22,500","29,740","39,630","52,740",,
48,TX,Texas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"15,900",5.1,1.543,0.48,11.75,"24,430",1.8,7.82,8.53,10.05,13.59,18.47,"16,270","17,740","20,910","28,260","38,410",,
48,TX,Texas,47-0000,Construction and Extraction Occupations,major,"524,230",1.1,50.875,1.32,17.89,"37,210",0.6,9.92,12.27,15.87,21.48,28.44,"20,630","25,510","33,010","44,680","59,150",,
48,TX,Texas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"439,170",1.1,42.620,1.10,19.38,"40,300",0.5,9.94,13.13,17.82,24.31,31.08,"20,670","27,310","37,070","50,570","64,660",,
48,TX,Texas,51-0000,Production Occupations,major,"632,260",1.2,61.358,0.94,16.02,"33,320",0.6,8.38,10.06,13.69,19.29,28.00,"17,430","20,920","28,480","40,120","58,240",,
48,TX,Texas,53-0000,Transportation and Material Moving Occupations,major,"697,440",1.6,67.683,1.01,15.60,"32,440",2.0,8.20,9.46,13.07,18.38,25.72,"17,050","19,690","27,180","38,240","53,490",,
49,UT,Utah,11-0000,Management Occupations,major,"52,930",1.7,45.392,0.94,44.03,"91,590",0.8,20.17,27.76,38.77,53.78,72.79,"41,960","57,740","80,650","111,860","151,400",,
49,UT,Utah,13-0000,Business and Financial Operations Occupations,major,"54,470",1.7,46.714,0.97,29.12,"60,570",0.9,16.06,20.14,26.77,35.19,44.43,"33,410","41,890","55,670","73,190","92,420",,
49,UT,Utah,15-0000,Computer and Mathematical Occupations,major,"32,410",3.1,27.794,1.05,33.06,"68,770",1.9,15.92,22.43,31.76,41.71,51.40,"33,120","46,650","66,050","86,760","106,920",,
49,UT,Utah,17-0000,Architecture and Engineering Occupations,major,"23,200",3.2,19.895,1.10,34.25,"71,240",1.4,18.91,24.87,32.63,41.96,51.18,"39,330","51,730","67,880","87,280","106,440",,
49,UT,Utah,19-0000,"Life, Physical, and Social Science Occupations",major,"9,790",4.4,8.395,0.99,26.66,"55,450",1.8,11.99,16.78,24.36,33.11,43.32,"24,940","34,910","50,670","68,870","90,110",,
49,UT,Utah,21-0000,Community and Social Service Occupations,major,"15,680",3.3,13.445,0.91,17.86,"37,150",2.4,9.11,11.40,16.68,22.63,28.66,"18,940","23,720","34,690","47,070","59,620",,
49,UT,Utah,23-0000,Legal Occupations,major,"8,380",3.8,7.188,0.92,38.34,"79,740",4.1,14.69,19.46,30.27,47.36,71.77,"30,560","40,480","62,960","98,510","149,270",,
49,UT,Utah,25-0000,"Education, Training, and Library Occupations",major,"80,050",2.4,68.654,1.05,19.17,"39,880",4.3,8.86,11.13,16.42,25.13,32.71,"18,440","23,160","34,150","52,270","68,030",,
49,UT,Utah,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"15,770",3.6,13.524,1.01,20.52,"42,690",1.8,8.84,11.98,18.07,25.92,34.91,"18,400","24,930","37,580","53,910","72,620",,
49,UT,Utah,29-0000,Healthcare Practitioners and Technical Occupations,major,"56,850",2.9,48.760,0.83,33.71,"70,110",3.2,13.27,18.87,27.30,36.16,59.83,"27,600","39,250","56,780","75,200","124,450",,
49,UT,Utah,31-0000,Healthcare Support Occupations,major,"28,480",2.8,24.425,0.79,12.22,"25,420",0.9,8.58,9.92,11.45,13.90,16.89,"17,850","20,640","23,820","28,910","35,130",,
49,UT,Utah,33-0000,Protective Service Occupations,major,"23,990",10.5,20.577,0.82,17.54,"36,480",1.7,8.70,11.11,16.50,22.18,28.30,"18,100","23,110","34,330","46,140","58,860",,
49,UT,Utah,35-0000,Food Preparation and Serving Related Occupations,major,"90,500",1.2,77.614,0.89,10.00,"20,800",1.2,7.66,8.16,8.99,11.03,14.07,"15,940","16,970","18,700","22,950","29,260",,
49,UT,Utah,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"36,970",3.0,31.707,0.97,11.30,"23,500",1.1,7.79,8.48,9.84,12.88,17.31,"16,210","17,630","20,460","26,800","36,010",,
49,UT,Utah,39-0000,Personal Care and Service Occupations,major,"24,810",3.6,21.279,0.75,11.71,"24,350",1.5,7.77,8.41,9.59,13.25,18.08,"16,160","17,500","19,950","27,550","37,600",,
49,UT,Utah,41-0000,Sales and Related Occupations,major,"131,020",1.9,112.372,1.06,17.02,"35,390",1.4,8.05,9.03,11.82,19.83,32.71,"16,750","18,780","24,580","41,250","68,040",,
49,UT,Utah,43-0000,Office and Administrative Support Occupations,major,"212,430",1.3,182.187,1.09,14.75,"30,680",0.4,9.00,10.87,13.63,17.49,22.26,"18,720","22,610","28,350","36,370","46,300",,
49,UT,Utah,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,030",11.3,0.884,0.28,12.94,"26,910",3.4,7.98,8.91,10.86,15.82,21.30,"16,600","18,540","22,590","32,900","44,310",,
49,UT,Utah,47-0000,Construction and Extraction Occupations,major,"66,900",3.8,57.373,1.48,19.25,"40,030",1.2,11.10,14.08,18.20,23.26,28.38,"23,090","29,280","37,860","48,380","59,030",,
49,UT,Utah,49-0000,"Installation, Maintenance, and Repair Occupations",major,"46,990",3.1,40.298,1.04,20.96,"43,590",1.0,10.96,14.84,20.22,26.50,31.98,"22,790","30,870","42,070","55,110","66,520",,
49,UT,Utah,51-0000,Production Occupations,major,"77,940",2.6,66.846,1.02,16.25,"33,790",0.8,9.29,11.22,14.61,19.40,26.27,"19,320","23,340","30,390","40,350","54,650",,
49,UT,Utah,53-0000,Transportation and Material Moving Occupations,major,"75,410",2.1,64.676,0.96,16.45,"34,210",2.2,8.65,10.77,15.00,19.81,25.73,"17,990","22,390","31,210","41,200","53,520",,
50,VT,Vermont,11-0000,Management Occupations,major,"13,140",6.3,45.170,0.94,45.13,"93,870",3.3,19.69,27.59,38.77,54.73,78.03,"40,950","57,390","80,650","113,840","162,310",,
50,VT,Vermont,13-0000,Business and Financial Operations Occupations,major,"12,370",3.5,42.541,0.88,29.12,"60,570",1.2,17.12,21.14,26.69,34.34,43.28,"35,600","43,970","55,510","71,420","90,020",,
50,VT,Vermont,15-0000,Computer and Mathematical Occupations,major,"6,840",10.9,23.531,0.89,31.91,"66,360",1.8,17.11,21.48,29.41,39.74,51.92,"35,580","44,670","61,170","82,670","108,000",,
50,VT,Vermont,17-0000,Architecture and Engineering Occupations,major,"5,140",20.4,17.679,0.98,33.67,"70,040",2.6,19.25,24.65,31.46,39.02,52.54,"40,030","51,270","65,430","81,160","109,280",,
50,VT,Vermont,19-0000,"Life, Physical, and Social Science Occupations",major,"3,160",12.9,10.873,1.29,30.52,"63,470",4.9,15.87,19.81,25.75,33.11,46.09,"33,010","41,200","53,570","68,870","95,860",,
50,VT,Vermont,21-0000,Community and Social Service Occupations,major,"7,510",2.6,25.819,1.75,19.08,"39,690",2.6,11.73,13.73,17.30,22.94,28.81,"24,400","28,560","35,980","47,710","59,920",,
50,VT,Vermont,23-0000,Legal Occupations,major,"2,080",5.2,7.145,0.91,35.00,"72,800",7.7,16.57,20.32,26.64,44.19,62.58,"34,470","42,270","55,410","91,920","130,160",,
50,VT,Vermont,25-0000,"Education, Training, and Library Occupations",major,"27,010",5.0,92.863,1.42,23.42,"48,700",4.9,10.18,12.71,19.12,27.85,38.85,"21,180","26,440","39,770","57,930","80,800",,
50,VT,Vermont,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,280",3.6,18.145,1.35,19.73,"41,040",2.5,9.08,12.30,17.66,24.03,32.99,"18,890","25,580","36,720","49,980","68,610",,
50,VT,Vermont,29-0000,Healthcare Practitioners and Technical Occupations,major,"18,130",5.1,62.344,1.06,35.91,"74,700",3.0,15.44,21.11,28.84,39.51,68.08,"32,120","43,900","59,980","82,180","141,600",,
50,VT,Vermont,31-0000,Healthcare Support Occupations,major,"6,580",4.4,22.617,0.73,14.36,"29,860",1.6,9.85,11.09,13.23,16.27,20.59,"20,480","23,070","27,510","33,850","42,820",,
50,VT,Vermont,33-0000,Protective Service Occupations,major,"4,600",3.7,15.818,0.63,19.67,"40,910",2.2,10.61,14.01,17.93,23.68,30.10,"22,060","29,130","37,300","49,260","62,610",,
50,VT,Vermont,35-0000,Food Preparation and Serving Related Occupations,major,"23,180",2.7,79.703,0.91,11.99,"24,940",1.6,8.51,8.97,10.38,13.65,17.79,"17,700","18,660","21,600","28,380","37,000",,
50,VT,Vermont,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"10,210",3.4,35.114,1.07,12.92,"26,870",1.3,8.85,9.93,11.83,14.65,18.22,"18,420","20,650","24,600","30,470","37,900",,
50,VT,Vermont,39-0000,Personal Care and Service Occupations,major,"12,980",2.5,44.622,1.58,12.03,"25,010",2.2,8.85,9.67,10.74,12.28,17.34,"18,400","20,120","22,330","25,550","36,070",,
50,VT,Vermont,41-0000,Sales and Related Occupations,major,"29,170",2.1,100.308,0.94,16.41,"34,130",1.9,8.70,9.31,11.66,18.11,29.75,"18,090","19,360","24,250","37,660","61,870",,
50,VT,Vermont,43-0000,Office and Administrative Support Occupations,major,"43,060",1.7,148.077,0.89,16.03,"33,350",0.6,9.67,11.97,15.01,18.78,23.63,"20,110","24,900","31,220","39,060","49,150",,
50,VT,Vermont,45-0000,"Farming, Fishing, and Forestry Occupations",major,940,12.7,3.216,1.01,12.97,"26,970",3.1,8.74,9.54,11.10,15.03,20.51,"18,180","19,840","23,090","31,270","42,670",,
50,VT,Vermont,47-0000,Construction and Extraction Occupations,major,"13,530",2.6,46.537,1.20,19.29,"40,110",1.1,12.29,14.93,18.00,22.13,27.63,"25,570","31,060","37,450","46,020","57,460",,
50,VT,Vermont,49-0000,"Installation, Maintenance, and Repair Occupations",major,"11,210",3.2,38.529,0.99,19.75,"41,080",1.3,11.56,14.31,18.13,23.91,31.33,"24,040","29,760","37,720","49,730","65,170",,
50,VT,Vermont,51-0000,Production Occupations,major,"19,380",4.8,66.620,1.02,16.71,"34,760",2.0,10.18,12.12,14.84,19.34,26.12,"21,160","25,210","30,880","40,220","54,320",,
50,VT,Vermont,53-0000,Transportation and Material Moving Occupations,major,"15,340",3.1,52.730,0.78,15.59,"32,430",1.4,9.29,11.13,14.26,18.31,23.53,"19,320","23,150","29,660","38,080","48,940",,
51,VA,Virginia,11-0000,Management Occupations,major,"172,450",1.1,48.532,1.01,56.93,"118,420",0.7,24.90,35.70,52.10,70.94,#,"51,800","74,260","108,370","147,550",#,,
51,VA,Virginia,13-0000,Business and Financial Operations Occupations,major,"233,400",1.5,65.684,1.36,36.48,"75,880",0.6,18.40,24.43,33.54,44.96,58.08,"38,270","50,810","69,760","93,520","120,800",,
51,VA,Virginia,15-0000,Computer and Mathematical Occupations,major,"190,030",2.2,53.480,2.01,43.97,"91,470",0.9,22.28,30.71,42.81,55.64,68.52,"46,340","63,880","89,040","115,740","142,510",,
51,VA,Virginia,17-0000,Architecture and Engineering Occupations,major,"78,970",2.5,22.224,1.23,39.11,"81,350",1.6,20.01,26.58,36.09,49.08,63.38,"41,620","55,290","75,070","102,090","131,830",,
51,VA,Virginia,19-0000,"Life, Physical, and Social Science Occupations",major,"27,380",2.2,7.705,0.91,37.25,"77,490",1.6,16.74,22.49,33.21,48.20,64.47,"34,810","46,770","69,070","100,260","134,100",,
51,VA,Virginia,21-0000,Community and Social Service Occupations,major,"52,320",2.0,14.723,1.00,21.28,"44,260",1.6,11.89,15.21,19.45,25.99,33.77,"24,730","31,640","40,460","54,060","70,250",,
51,VA,Virginia,23-0000,Legal Occupations,major,"35,120",2.3,9.883,1.26,47.34,"98,480",2.5,16.98,25.46,39.85,63.18,81.37,"35,310","52,960","82,900","131,420","169,250",,
51,VA,Virginia,25-0000,"Education, Training, and Library Occupations",major,"232,440",2.3,65.413,1.00,24.62,"51,200",2.5,9.40,13.84,22.13,31.67,43.48,"19,560","28,790","46,030","65,870","90,440",,
51,VA,Virginia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"49,990",5.2,14.069,1.05,27.38,"56,940",2.3,9.66,15.10,22.87,35.48,49.94,"20,100","31,400","47,560","73,800","103,870",,
51,VA,Virginia,29-0000,Healthcare Practitioners and Technical Occupations,major,"183,890",1.4,51.751,0.88,34.35,"71,440",1.2,14.04,19.22,27.75,39.16,60.46,"29,190","39,970","57,720","81,460","125,760",,
51,VA,Virginia,31-0000,Healthcare Support Occupations,major,"86,590",2.2,24.370,0.79,13.08,"27,200",1.1,8.34,9.73,11.84,14.76,19.49,"17,340","20,240","24,620","30,700","40,540",,
51,VA,Virginia,33-0000,Protective Service Occupations,major,"94,470",2.5,26.586,1.06,20.57,"42,790",2.2,9.43,13.62,18.20,25.01,34.54,"19,610","28,320","37,870","52,020","71,850",,
51,VA,Virginia,35-0000,Food Preparation and Serving Related Occupations,major,"299,810",0.9,84.373,0.96,10.58,"22,020",0.9,7.71,8.28,9.22,11.61,15.72,"16,040","17,210","19,170","24,140","32,710",,
51,VA,Virginia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"120,200",1.5,33.826,1.04,11.38,"23,670",1.1,7.83,8.57,10.09,12.93,17.02,"16,290","17,820","21,000","26,890","35,400",,
51,VA,Virginia,39-0000,Personal Care and Service Occupations,major,"99,280",2.3,27.941,0.99,11.67,"24,280",1.2,7.73,8.34,9.37,12.89,18.53,"16,090","17,340","19,490","26,810","38,540",,
51,VA,Virginia,41-0000,Sales and Related Occupations,major,"368,730",0.9,103.770,0.98,17.64,"36,690",0.8,8.01,8.93,11.67,20.25,34.77,"16,660","18,560","24,270","42,110","72,320",,
51,VA,Virginia,43-0000,Office and Administrative Support Occupations,major,"536,390",0.7,150.954,0.91,16.53,"34,380",0.5,9.08,11.56,15.12,20.14,26.02,"18,890","24,040","31,460","41,890","54,130",,
51,VA,Virginia,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,290",7.2,1.489,0.47,14.48,"30,110",1.9,8.54,10.28,12.88,16.77,22.74,"17,770","21,390","26,780","34,880","47,290",,
51,VA,Virginia,47-0000,Construction and Extraction Occupations,major,"156,900",1.4,44.155,1.14,19.16,"39,850",0.6,10.82,13.62,17.61,22.94,29.04,"22,500","28,320","36,620","47,710","60,400",,
51,VA,Virginia,49-0000,"Installation, Maintenance, and Repair Occupations",major,"141,650",1.3,39.865,1.03,21.17,"44,030",0.6,11.23,14.87,19.83,26.45,33.37,"23,360","30,940","41,240","55,020","69,400",,
51,VA,Virginia,51-0000,Production Occupations,major,"170,720",1.8,48.046,0.74,16.38,"34,070",1.2,8.70,10.84,14.75,20.31,26.63,"18,100","22,550","30,680","42,250","55,390",,
51,VA,Virginia,53-0000,Transportation and Material Moving Occupations,major,"217,330",1.8,61.162,0.91,16.04,"33,350",1.7,8.36,10.02,13.91,19.19,25.94,"17,390","20,840","28,930","39,910","53,960",,
53,WA,Washington,11-0000,Management Occupations,major,"126,950",1.7,46.663,0.97,54.75,"113,880",1.3,28.29,37.67,49.79,65.91,87.67,"58,840","78,340","103,560","137,100","182,360",,
53,WA,Washington,13-0000,Business and Financial Operations Occupations,major,"144,970",1.2,53.283,1.11,34.00,"70,710",2.8,19.47,24.45,31.42,41.19,52.61,"40,490","50,860","65,350","85,670","109,430",,
53,WA,Washington,15-0000,Computer and Mathematical Occupations,major,"119,420",1.4,43.894,1.65,41.63,"86,580",3.5,23.09,31.51,41.30,51.49,60.97,"48,030","65,530","85,900","107,090","126,820",,
53,WA,Washington,17-0000,Architecture and Engineering Occupations,major,"75,310",2.8,27.679,1.54,39.41,"81,970",1.2,23.48,29.98,38.22,47.87,57.77,"48,830","62,360","79,500","99,580","120,160",,
53,WA,Washington,19-0000,"Life, Physical, and Social Science Occupations",major,"36,500",2.2,13.416,1.59,31.95,"66,460",1.6,16.73,21.71,29.28,38.81,50.84,"34,810","45,150","60,910","80,730","105,750",,
53,WA,Washington,21-0000,Community and Social Service Occupations,major,"45,820",1.9,16.841,1.14,21.20,"44,090",1.0,11.62,15.14,20.40,26.45,31.77,"24,170","31,490","42,430","55,020","66,070",,
53,WA,Washington,23-0000,Legal Occupations,major,"21,620",3.1,7.945,1.02,40.67,"84,590",3.1,17.19,23.60,33.74,51.02,72.36,"35,740","49,080","70,190","106,110","150,510",,
