AREA,ST,STATE,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
46,SD,South Dakota,23-0000,Legal Occupations,major,"1,660",6.5,4.292,0.550,29.14,"60,600",4.4,14.80,17.83,25.37,36.38,50.96,"30,780","37,080","52,760","75,680","105,990",,
46,SD,South Dakota,25-0000,"Education, Training, and Library Occupations",major,"23,220",1.2,59.908,0.900,18.58,"38,650",2.0,10.20,13.21,17.12,21.90,28.45,"21,220","27,480","35,600","45,560","59,180",,
46,SD,South Dakota,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,040",4.8,13.011,0.963,16.10,"33,490",1.7,9.69,11.68,14.54,18.88,25.14,"20,150","24,280","30,240","39,280","52,290",,
46,SD,South Dakota,29-0000,Healthcare Practitioners and Technical Occupations,major,"25,340",1.1,65.370,1.131,28.90,"60,120",1.5,13.63,17.92,22.88,31.02,46.12,"28,350","37,280","47,600","64,530","95,940",,
46,SD,South Dakota,31-0000,Healthcare Support Occupations,major,"10,720",2.2,27.666,0.887,11.78,"24,500",1.0,8.62,9.88,11.27,13.44,15.76,"17,930","20,550","23,450","27,960","32,770",,
46,SD,South Dakota,33-0000,Protective Service Occupations,major,"6,160",2.3,15.884,0.633,17.20,"35,770",2.5,9.41,12.10,15.84,20.64,26.86,"19,570","25,170","32,940","42,940","55,860",,
46,SD,South Dakota,35-0000,Food Preparation and Serving Related Occupations,major,"38,630",1.8,99.667,1.149,9.16,"19,060",0.7,7.48,7.78,8.69,9.95,11.76,"15,550","16,190","18,080","20,700","24,460",,
46,SD,South Dakota,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"15,880",2.0,40.971,1.247,10.72,"22,300",0.7,7.76,8.59,10.10,12.13,14.76,"16,140","17,870","21,010","25,240","30,710",,
46,SD,South Dakota,39-0000,Personal Care and Service Occupations,major,"12,290",3.2,31.715,1.177,10.64,"22,140",1.0,7.73,8.49,9.88,11.88,14.53,"16,080","17,670","20,560","24,710","30,210",,
46,SD,South Dakota,41-0000,Sales and Related Occupations,major,"43,770",1.8,112.929,1.068,15.12,"31,440",1.7,7.65,8.56,10.87,17.51,27.10,"15,920","17,800","22,600","36,430","56,370",,
46,SD,South Dakota,43-0000,Office and Administrative Support Occupations,major,"66,710",0.9,172.124,1.017,12.92,"26,870",0.4,8.61,10.13,12.18,14.84,18.18,"17,900","21,080","25,340","30,860","37,820",,
46,SD,South Dakota,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,310",5.7,3.375,1.051,12.60,"26,210",1.2,9.33,10.33,11.91,14.19,17.32,"19,410","21,500","24,770","29,510","36,020",,
46,SD,South Dakota,47-0000,Construction and Extraction Occupations,major,"20,140",1.7,51.957,1.302,16.09,"33,470",0.9,10.32,12.20,14.83,18.89,24.05,"21,460","25,370","30,840","39,290","50,020",,
46,SD,South Dakota,49-0000,"Installation, Maintenance, and Repair Occupations",major,"14,790",2.5,38.149,0.984,18.56,"38,600",0.9,11.64,13.76,17.21,22.24,28.23,"24,210","28,620","35,800","46,260","58,710",,
46,SD,South Dakota,51-0000,Production Occupations,major,"26,350",1.4,67.993,1.049,14.13,"29,390",0.8,9.59,11.17,13.51,16.03,19.63,"19,950","23,230","28,100","33,340","40,830",,
46,SD,South Dakota,53-0000,Transportation and Material Moving Occupations,major,"28,620",1.7,73.847,1.098,13.76,"28,620",1.7,8.31,9.97,12.43,15.97,21.00,"17,280","20,750","25,860","33,220","43,670",,
47,TN,Tennessee,11-0000,Management Occupations,major,"135,000",1.2,52.540,1.109,41.05,"85,390",0.7,16.40,23.71,34.44,50.03,73.40,"34,100","49,310","71,640","104,050","152,670",,
47,TN,Tennessee,13-0000,Business and Financial Operations Occupations,major,"91,970",2.0,35.795,0.747,28.73,"59,770",0.9,14.34,18.89,25.72,35.28,45.73,"29,820","39,290","53,490","73,390","95,120",,
47,TN,Tennessee,15-0000,Computer and Mathematical Occupations,major,"39,660",3.6,15.437,0.597,30.65,"63,750",1.2,16.23,21.04,29.44,38.27,46.12,"33,760","43,760","61,230","79,610","95,940",,
47,TN,Tennessee,17-0000,Architecture and Engineering Occupations,major,"36,340",4.3,14.145,0.780,33.73,"70,160",1.5,16.99,23.30,32.11,42.64,53.31,"35,340","48,470","66,780","88,700","110,880",,
47,TN,Tennessee,19-0000,"Life, Physical, and Social Science Occupations",major,"11,980",2.6,4.661,0.556,27.40,"56,990",1.8,13.91,17.82,24.16,33.48,45.57,"28,940","37,060","50,260","69,630","94,790",,
47,TN,Tennessee,21-0000,Community and Social Service Occupations,major,"29,410",2.3,11.447,0.765,17.75,"36,920",1.1,10.43,13.20,16.66,21.28,27.08,"21,690","27,460","34,650","44,250","56,330",,
47,TN,Tennessee,23-0000,Legal Occupations,major,"12,650",4.3,4.925,0.631,39.43,"82,020",3.6,13.25,17.91,28.63,51.66,79.14,"27,550","37,250","59,540","107,460","164,610",,
47,TN,Tennessee,25-0000,"Education, Training, and Library Occupations",major,"151,560",1.4,58.985,0.886,19.98,"41,550",1.7,8.32,12.08,19.52,24.74,30.35,"17,310","25,130","40,600","51,450","63,140",,
47,TN,Tennessee,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"25,130",3.2,9.781,0.724,21.47,"44,670",2.9,8.57,11.60,16.92,24.08,36.19,"17,840","24,120","35,190","50,080","75,270",,
47,TN,Tennessee,29-0000,Healthcare Practitioners and Technical Occupations,major,"175,480",1.7,68.294,1.181,29.55,"61,470",1.3,12.82,16.99,23.57,32.01,52.56,"26,660","35,330","49,030","66,590","109,320",,
47,TN,Tennessee,31-0000,Healthcare Support Occupations,major,"76,760",2.5,29.875,0.958,12.21,"25,390",1.0,8.21,9.46,11.08,13.78,17.86,"17,070","19,670","23,060","28,660","37,150",,
47,TN,Tennessee,33-0000,Protective Service Occupations,major,"62,650",2.9,24.383,0.972,16.03,"33,330",2.4,8.24,10.41,14.61,20.13,25.71,"17,130","21,650","30,390","41,870","53,480",,
47,TN,Tennessee,35-0000,Food Preparation and Serving Related Occupations,major,"222,790",1.3,86.707,0.999,9.41,"19,570",0.6,7.47,7.76,8.63,9.98,12.89,"15,540","16,150","17,950","20,770","26,810",,
47,TN,Tennessee,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"75,900",2.3,29.540,0.899,10.89,"22,660",1.1,7.71,8.38,9.61,12.35,15.95,"16,040","17,430","19,990","25,690","33,170",,
47,TN,Tennessee,39-0000,Personal Care and Service Occupations,major,"54,850",2.8,21.349,0.792,10.48,"21,790",1.0,7.55,8.02,8.93,11.12,15.68,"15,710","16,670","18,580","23,130","32,620",,
47,TN,Tennessee,41-0000,Sales and Related Occupations,major,"258,940",1.3,100.777,0.953,15.71,"32,670",1.0,7.58,8.42,10.89,17.92,29.06,"15,770","17,520","22,650","37,280","60,450",,
47,TN,Tennessee,43-0000,Office and Administrative Support Occupations,major,"442,310",1.0,172.145,1.017,14.81,"30,800",0.5,8.70,10.69,13.61,17.60,22.70,"18,090","22,220","28,310","36,610","47,220",,
47,TN,Tennessee,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,150",6.9,1.227,0.382,13.01,"27,050",2.4,7.86,9.17,11.92,15.75,19.76,"16,350","19,080","24,800","32,750","41,110",,
47,TN,Tennessee,47-0000,Construction and Extraction Occupations,major,"90,200",2.3,35.106,0.880,17.02,"35,400",0.7,10.18,12.50,15.59,20.08,26.11,"21,170","26,000","32,440","41,760","54,310",,
47,TN,Tennessee,49-0000,"Installation, Maintenance, and Repair Occupations",major,"107,890",1.5,41.991,1.083,19.33,"40,210",0.6,10.21,13.47,17.98,24.12,30.65,"21,240","28,020","37,390","50,160","63,740",,
47,TN,Tennessee,51-0000,Production Occupations,major,"231,820",1.8,90.221,1.392,15.20,"31,620",1.1,8.77,10.73,13.87,18.01,23.68,"18,240","22,310","28,860","37,450","49,260",,
47,TN,Tennessee,53-0000,Transportation and Material Moving Occupations,major,"232,970",1.6,90.670,1.348,14.54,"30,240",1.1,8.04,9.49,12.81,17.32,23.46,"16,730","19,730","26,650","36,030","48,800",,
48,TX,Texas,11-0000,Management Occupations,major,"458,030",0.8,45.395,0.958,49.44,"102,840",0.5,19.92,29.38,42.43,61.49,#,"41,430","61,110","88,260","127,900",#,,
48,TX,Texas,13-0000,Business and Financial Operations Occupations,major,"427,660",1.0,42.385,0.884,31.94,"66,440",0.5,16.11,21.03,28.52,38.64,51.14,"33,510","43,740","59,320","80,380","106,380",,
48,TX,Texas,15-0000,Computer and Mathematical Occupations,major,"263,130",1.9,26.079,1.009,37.21,"77,400",0.8,18.70,25.62,35.38,46.49,57.85,"38,890","53,300","73,590","96,700","120,340",,
48,TX,Texas,17-0000,Architecture and Engineering Occupations,major,"216,520",2.1,21.459,1.183,38.27,"79,590",1.1,17.15,24.21,34.34,48.28,64.42,"35,680","50,350","71,420","100,430","134,000",,
48,TX,Texas,19-0000,"Life, Physical, and Social Science Occupations",major,"75,380",3.9,7.471,0.892,31.83,"66,200",1.7,13.62,18.57,26.30,39.12,56.87,"28,340","38,620","54,700","81,360","118,280",,
48,TX,Texas,21-0000,Community and Social Service Occupations,major,"104,550",1.8,10.362,0.693,20.98,"43,640",1.0,11.94,15.10,18.97,26.52,33.05,"24,830","31,410","39,450","55,160","68,750",,
48,TX,Texas,23-0000,Legal Occupations,major,"67,720",2.0,6.712,0.859,42.97,"89,370",2.2,14.88,20.45,32.67,56.81,#,"30,940","42,530","67,960","118,160",#,,
48,TX,Texas,25-0000,"Education, Training, and Library Occupations",major,"724,840",1.0,71.838,1.080,23.30,"48,460",1.3,9.18,15.37,22.81,27.84,34.83,"19,100","31,980","47,440","57,900","72,450",,
48,TX,Texas,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"108,030",2.0,10.707,0.793,22.46,"46,720",1.3,8.74,12.17,19.04,27.87,38.81,"18,190","25,320","39,600","57,960","80,730",,
48,TX,Texas,29-0000,Healthcare Practitioners and Technical Occupations,major,"538,890",1.2,53.409,0.924,32.41,"67,420",1.0,13.15,18.66,26.56,36.18,55.40,"27,350","38,810","55,240","75,250","115,220",,
48,TX,Texas,31-0000,Healthcare Support Occupations,major,"301,000",1.5,29.832,0.957,11.81,"24,570",0.8,7.70,8.54,10.44,13.75,17.72,"16,010","17,770","21,710","28,590","36,850",,
48,TX,Texas,33-0000,Protective Service Occupations,major,"260,720",1.4,25.840,1.030,18.91,"39,330",1.4,8.57,11.58,16.90,24.32,32.33,"17,830","24,090","35,150","50,590","67,240",,
48,TX,Texas,35-0000,Food Preparation and Serving Related Occupations,major,"860,620",0.6,85.296,0.983,9.34,"19,420",0.5,7.45,7.71,8.49,9.58,12.70,"15,490","16,030","17,660","19,920","26,420",,
48,TX,Texas,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"295,770",1.4,29.314,0.892,10.62,"22,080",0.6,7.59,8.17,9.38,11.79,15.31,"15,780","16,990","19,500","24,520","31,850",,
48,TX,Texas,39-0000,Personal Care and Service Occupations,major,"280,280",2.0,27.778,1.031,10.29,"21,400",0.8,7.48,7.80,8.71,10.63,15.61,"15,570","16,230","18,110","22,110","32,460",,
48,TX,Texas,41-0000,Sales and Related Occupations,major,"1,106,390",0.7,109.653,1.037,17.14,"35,650",0.7,7.63,8.53,11.08,18.98,33.70,"15,860","17,740","23,040","39,470","70,100",,
48,TX,Texas,43-0000,Office and Administrative Support Occupations,major,"1,741,210",0.7,172.570,1.020,15.58,"32,400",0.3,8.54,10.68,14.09,18.73,24.86,"17,760","22,210","29,310","38,960","51,710",,
48,TX,Texas,45-0000,"Farming, Fishing, and Forestry Occupations",major,"16,160",4.3,1.602,0.499,11.48,"23,890",1.9,7.56,8.08,9.53,13.38,18.27,"15,720","16,810","19,820","27,830","38,000",,
48,TX,Texas,47-0000,Construction and Extraction Occupations,major,"519,040",1.1,51.441,1.289,17.46,"36,310",0.6,9.77,11.97,15.35,20.84,27.96,"20,330","24,890","31,920","43,350","58,160",,
48,TX,Texas,49-0000,"Installation, Maintenance, and Repair Occupations",major,"424,360",1.1,42.058,1.084,19.10,"39,730",0.5,9.81,12.88,17.66,24.01,30.50,"20,410","26,800","36,720","49,950","63,450",,
48,TX,Texas,51-0000,Production Occupations,major,"623,680",1.0,61.813,0.954,15.73,"32,710",0.6,8.24,9.95,13.54,19.04,27.34,"17,130","20,700","28,160","39,610","56,870",,
48,TX,Texas,53-0000,Transportation and Material Moving Occupations,major,"675,880",1.6,66.987,0.996,15.30,"31,820",1.9,7.92,9.28,12.83,18.14,25.03,"16,480","19,290","26,680","37,740","52,050",,
49,UT,Utah,11-0000,Management Occupations,major,"54,060",1.5,47.072,0.993,42.35,"88,080",0.9,19.40,26.59,37.22,51.24,70.75,"40,350","55,320","77,410","106,570","147,160",,
49,UT,Utah,13-0000,Business and Financial Operations Occupations,major,"52,540",1.7,45.750,0.955,28.38,"59,030",1.0,15.80,19.58,25.90,34.18,43.29,"32,870","40,720","53,880","71,100","90,040",,
49,UT,Utah,15-0000,Computer and Mathematical Occupations,major,"32,100",3.0,27.950,1.082,31.57,"65,680",1.4,15.07,20.80,30.32,40.52,49.54,"31,340","43,270","63,060","84,290","103,040",,
49,UT,Utah,17-0000,Architecture and Engineering Occupations,major,"22,190",3.3,19.324,1.065,33.80,"70,310",1.9,18.43,24.37,31.97,41.24,50.56,"38,320","50,700","66,490","85,780","105,160",,
49,UT,Utah,19-0000,"Life, Physical, and Social Science Occupations",major,"9,720",4.6,8.466,1.011,26.02,"54,110",2.0,11.99,16.11,23.71,32.19,43.01,"24,930","33,510","49,330","66,960","89,450",,
49,UT,Utah,21-0000,Community and Social Service Occupations,major,"15,810",3.3,13.768,0.920,17.36,"36,110",2.1,9.42,11.40,16.66,21.85,27.52,"19,600","23,700","34,650","45,450","57,240",,
49,UT,Utah,23-0000,Legal Occupations,major,"8,150",3.8,7.094,0.908,41.99,"87,340",7.2,14.49,19.30,31.65,54.67,#,"30,150","40,140","65,830","113,710",#,,
49,UT,Utah,25-0000,"Education, Training, and Library Occupations",major,"75,490",1.7,65.730,0.988,19.82,"41,230",4.2,8.98,11.47,17.26,25.88,33.75,"18,680","23,850","35,890","53,830","70,200",,
49,UT,Utah,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"16,580",3.5,14.439,1.069,20.18,"41,960",1.8,8.64,12.29,18.16,25.63,33.72,"17,970","25,560","37,770","53,320","70,140",,
49,UT,Utah,29-0000,Healthcare Practitioners and Technical Occupations,major,"54,460",3.4,47.416,0.820,33.24,"69,130",4.4,13.02,18.86,26.83,35.82,59.97,"27,070","39,220","55,810","74,500","124,730",,
49,UT,Utah,31-0000,Healthcare Support Occupations,major,"29,660",3.3,25.821,0.828,12.14,"25,250",1.0,8.57,9.89,11.42,13.83,16.67,"17,820","20,580","23,750","28,760","34,660",,
49,UT,Utah,33-0000,Protective Service Occupations,major,"22,120",3.2,19.256,0.768,17.20,"35,770",1.4,8.41,10.75,16.27,21.91,27.71,"17,490","22,350","33,830","45,580","57,640",,
49,UT,Utah,35-0000,Food Preparation and Serving Related Occupations,major,"88,130",1.9,76.734,0.884,9.95,"20,690",1.1,7.53,7.95,8.95,11.13,14.10,"15,660","16,530","18,620","23,150","29,330",,
49,UT,Utah,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"37,280",2.9,32.462,0.988,11.31,"23,530",1.2,7.70,8.45,10.00,12.87,17.03,"16,010","17,570","20,790","26,770","35,420",,
49,UT,Utah,39-0000,Personal Care and Service Occupations,major,"24,550",3.9,21.371,0.793,11.59,"24,100",1.7,7.68,8.33,9.53,12.92,18.00,"15,970","17,320","19,810","26,870","37,430",,
49,UT,Utah,41-0000,Sales and Related Occupations,major,"128,610",1.7,111.981,1.059,16.69,"34,710",1.6,7.91,8.97,11.65,19.08,31.58,"16,450","18,660","24,220","39,680","65,680",,
49,UT,Utah,43-0000,Office and Administrative Support Occupations,major,"211,680",1.3,184.310,1.089,14.35,"29,860",0.7,8.83,10.71,13.38,16.93,21.58,"18,360","22,290","27,830","35,210","44,880",,
49,UT,Utah,45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,050",9.9,0.916,0.285,12.56,"26,120",2.9,7.78,8.71,10.77,15.31,20.13,"16,170","18,110","22,400","31,840","41,880",,
49,UT,Utah,47-0000,Construction and Extraction Occupations,major,"65,530",2.4,57.060,1.430,18.83,"39,160",0.9,10.87,13.76,17.79,22.81,28.23,"22,620","28,630","37,000","47,440","58,710",,
49,UT,Utah,49-0000,"Installation, Maintenance, and Repair Occupations",major,"44,510",2.2,38.756,0.999,20.32,"42,260",1.5,10.64,14.25,19.44,25.64,31.06,"22,140","29,640","40,430","53,320","64,600",,
49,UT,Utah,51-0000,Production Occupations,major,"77,220",2.5,67.235,1.038,15.89,"33,060",0.9,9.11,11.12,14.34,18.90,25.23,"18,960","23,130","29,830","39,310","52,470",,
49,UT,Utah,53-0000,Transportation and Material Moving Occupations,major,"77,050",2.2,67.088,0.998,15.78,"32,820",1.9,8.39,10.39,14.29,18.83,24.84,"17,460","21,620","29,730","39,170","51,670",,
50,VT,Vermont,11-0000,Management Occupations,major,"12,240",2.2,42.641,0.900,44.04,"91,610",1.5,19.55,26.96,37.90,53.26,76.10,"40,660","56,080","78,830","110,780","158,280",,
50,VT,Vermont,13-0000,Business and Financial Operations Occupations,major,"12,330",2.2,42.974,0.897,29.52,"61,410",1.3,16.78,20.93,26.88,35.18,44.58,"34,900","43,530","55,910","73,180","92,730",,
50,VT,Vermont,15-0000,Computer and Mathematical Occupations,major,"6,560",4.7,22.847,0.884,32.29,"67,150",2.5,17.35,22.26,30.14,39.50,50.59,"36,090","46,290","62,680","82,160","105,220",,
50,VT,Vermont,17-0000,Architecture and Engineering Occupations,major,"5,770",3.6,20.119,1.109,35.73,"74,310",2.9,18.82,23.67,32.45,44.61,57.82,"39,150","49,240","67,500","92,790","120,260",,
50,VT,Vermont,19-0000,"Life, Physical, and Social Science Occupations",major,"2,830",6.0,9.844,1.175,31.12,"64,730",4.0,16.40,20.94,26.93,33.41,45.29,"34,110","43,540","56,010","69,500","94,200",,
50,VT,Vermont,21-0000,Community and Social Service Occupations,major,"7,690",3.2,26.778,1.790,18.97,"39,450",2.8,11.51,13.64,17.11,23.25,29.30,"23,950","28,370","35,580","48,370","60,940",,
50,VT,Vermont,23-0000,Legal Occupations,major,"2,030",6.5,7.072,0.905,34.57,"71,910",7.8,16.36,19.71,26.57,42.38,62.24,"34,030","41,000","55,260","88,160","129,460",,
50,VT,Vermont,25-0000,"Education, Training, and Library Occupations",major,"26,150",3.0,91.120,1.369,22.29,"46,370",3.5,10.00,12.61,19.16,27.47,36.61,"20,810","26,230","39,840","57,150","76,150",,
50,VT,Vermont,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"5,200",4.9,18.133,1.343,20.31,"42,240",2.3,9.84,13.25,17.99,24.34,32.83,"20,460","27,550","37,410","50,620","68,280",,
50,VT,Vermont,29-0000,Healthcare Practitioners and Technical Occupations,major,"17,220",3.5,60.017,1.038,34.01,"70,740",3.1,15.03,20.28,27.50,36.49,59.66,"31,260","42,170","57,200","75,910","124,090",,
50,VT,Vermont,31-0000,Healthcare Support Occupations,major,"6,720",4.1,23.418,0.751,13.78,"28,650",1.3,9.74,10.90,12.91,15.34,18.92,"20,260","22,680","26,850","31,910","39,350",,
50,VT,Vermont,33-0000,Protective Service Occupations,major,"4,530",6.7,15.783,0.629,18.82,"39,150",2.7,9.50,12.71,17.23,22.75,29.56,"19,760","26,440","35,840","47,310","61,480",,
50,VT,Vermont,35-0000,Food Preparation and Serving Related Occupations,major,"23,820",4.4,82.994,0.957,12.07,"25,100",1.8,8.48,9.01,10.68,14.03,17.83,"17,630","18,740","22,210","29,180","37,080",,
50,VT,Vermont,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"10,020",4.2,34.923,1.063,12.64,"26,290",1.2,8.78,9.83,11.53,14.43,18.04,"18,270","20,450","23,990","30,010","37,530",,
50,VT,Vermont,39-0000,Personal Care and Service Occupations,major,"12,560",3.2,43.748,1.623,11.91,"24,770",2.2,8.74,9.52,10.59,12.29,17.13,"18,170","19,810","22,030","25,560","35,620",,
50,VT,Vermont,41-0000,Sales and Related Occupations,major,"27,890",2.5,97.177,0.919,16.16,"33,600",1.9,8.64,9.22,11.45,17.84,29.87,"17,970","19,170","23,820","37,110","62,130",,
50,VT,Vermont,43-0000,Office and Administrative Support Occupations,major,"42,820",1.7,149.200,0.882,15.84,"32,950",0.6,9.65,11.90,14.84,18.56,23.50,"20,070","24,750","30,860","38,610","48,880",,
50,VT,Vermont,45-0000,"Farming, Fishing, and Forestry Occupations",major,820,7.9,2.854,0.889,13.43,"27,940",2.7,8.69,9.54,11.70,15.69,21.47,"18,070","19,850","24,340","32,630","44,670",,
50,VT,Vermont,47-0000,Construction and Extraction Occupations,major,"13,220",2.3,46.056,1.154,18.85,"39,210",1.0,12.18,14.55,17.68,21.78,27.00,"25,320","30,270","36,770","45,290","56,160",,
50,VT,Vermont,49-0000,"Installation, Maintenance, and Repair Occupations",major,"11,450",3.6,39.885,1.028,19.71,"41,000",1.5,11.64,14.22,18.03,23.87,30.96,"24,220","29,580","37,500","49,660","64,400",,
50,VT,Vermont,51-0000,Production Occupations,major,"19,530",4.8,68.066,1.050,15.71,"32,670",1.0,10.02,11.63,14.39,18.23,23.28,"20,840","24,200","29,930","37,910","48,430",,
50,VT,Vermont,53-0000,Transportation and Material Moving Occupations,major,"15,600",3.4,54.351,0.808,15.33,"31,890",1.2,9.14,11.17,14.29,18.22,22.92,"19,020","23,240","29,730","37,910","47,680",,
51,VA,Virginia,11-0000,Management Occupations,major,"167,060",1.0,47.362,0.999,55.44,"115,320",0.7,24.17,34.77,50.66,69.34,#,"50,280","72,320","105,360","144,230",#,,
51,VA,Virginia,13-0000,Business and Financial Operations Occupations,major,"231,390",1.0,65.599,1.369,35.72,"74,290",0.6,17.86,23.70,32.63,44.37,57.30,"37,160","49,290","67,860","92,300","119,190",,
51,VA,Virginia,15-0000,Computer and Mathematical Occupations,major,"181,260",1.7,51.386,1.989,42.66,"88,730",1.0,21.56,29.89,41.46,53.82,66.01,"44,850","62,170","86,240","111,950","137,310",,
51,VA,Virginia,17-0000,Architecture and Engineering Occupations,major,"79,060",2.5,22.412,1.236,37.86,"78,750",1.6,19.09,25.55,35.04,47.69,61.53,"39,700","53,150","72,880","99,190","127,990",,
51,VA,Virginia,19-0000,"Life, Physical, and Social Science Occupations",major,"27,210",2.1,7.714,0.921,37.08,"77,130",1.7,17.00,22.48,32.65,47.46,64.26,"35,350","46,760","67,920","98,720","133,660",,
51,VA,Virginia,21-0000,Community and Social Service Occupations,major,"52,090",2.2,14.767,0.987,21.09,"43,880",1.7,11.55,14.86,19.14,25.81,33.68,"24,020","30,910","39,800","53,690","70,060",,
51,VA,Virginia,23-0000,Legal Occupations,major,"32,410",2.0,9.187,1.176,46.54,"96,810",2.4,17.05,24.86,39.83,63.16,79.47,"35,470","51,700","82,840","131,380","165,300",,
51,VA,Virginia,25-0000,"Education, Training, and Library Occupations",major,"232,450",1.4,65.898,0.990,24.88,"51,740",3.1,9.63,14.71,22.42,32.02,43.54,"20,030","30,590","46,630","66,590","90,570",,
51,VA,Virginia,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"50,580",6.7,14.339,1.062,27.03,"56,220",2.4,9.72,15.13,22.46,34.98,49.10,"20,210","31,470","46,710","72,760","102,130",,
51,VA,Virginia,29-0000,Healthcare Practitioners and Technical Occupations,major,"180,980",1.6,51.307,0.888,33.80,"70,310",1.2,13.93,18.97,27.23,38.38,60.46,"28,970","39,470","56,640","79,840","125,750",,
51,VA,Virginia,31-0000,Healthcare Support Occupations,major,"86,560",2.1,24.540,0.787,12.73,"26,470",1.2,8.11,9.42,11.58,14.43,18.68,"16,870","19,590","24,090","30,010","38,860",,
51,VA,Virginia,33-0000,Protective Service Occupations,major,"94,260",2.4,26.724,1.065,20.44,"42,520",2.3,9.22,13.05,17.88,25.00,34.70,"19,170","27,140","37,190","52,010","72,170",,
51,VA,Virginia,35-0000,Food Preparation and Serving Related Occupations,major,"294,720",0.8,83.554,0.963,10.35,"21,520",1.0,7.54,8.01,9.08,11.39,15.19,"15,690","16,650","18,890","23,680","31,590",,
51,VA,Virginia,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"119,840",1.5,33.975,1.034,11.23,"23,360",1.0,7.70,8.44,9.93,12.74,16.80,"16,010","17,560","20,660","26,510","34,940",,
51,VA,Virginia,39-0000,Personal Care and Service Occupations,major,"92,140",2.4,26.121,0.969,11.77,"24,480",1.4,7.60,8.20,9.46,13.19,19.08,"15,800","17,060","19,680","27,430","39,690",,
51,VA,Virginia,41-0000,Sales and Related Occupations,major,"363,200",1.0,102.968,0.974,17.67,"36,750",1.0,7.76,8.80,11.62,20.25,35.09,"16,140","18,300","24,170","42,120","72,990",,
51,VA,Virginia,43-0000,Office and Administrative Support Occupations,major,"548,370",0.7,155.463,0.919,16.21,"33,710",0.4,8.93,11.38,14.91,19.65,25.51,"18,560","23,670","31,010","40,870","53,060",,
51,VA,Virginia,45-0000,"Farming, Fishing, and Forestry Occupations",major,"5,340",8.3,1.513,0.471,14.45,"30,050",2.3,8.31,10.16,12.80,16.97,23.34,"17,280","21,130","26,630","35,290","48,550",,
51,VA,Virginia,47-0000,Construction and Extraction Occupations,major,"159,960",1.5,45.349,1.136,18.87,"39,250",0.7,10.74,13.47,17.43,22.62,28.69,"22,340","28,020","36,250","47,050","59,680",,
51,VA,Virginia,49-0000,"Installation, Maintenance, and Repair Occupations",major,"139,930",1.6,39.669,1.023,20.86,"43,400",0.6,11.17,14.63,19.54,25.94,32.50,"23,220","30,420","40,650","53,950","67,600",,
51,VA,Virginia,51-0000,Production Occupations,major,"173,520",1.8,49.193,0.759,15.94,"33,160",1.2,8.67,10.70,14.36,19.52,25.66,"18,030","22,260","29,870","40,590","53,380",,
51,VA,Virginia,53-0000,Transportation and Material Moving Occupations,major,"215,030",1.7,60.960,0.906,15.93,"33,130",1.3,8.18,9.95,13.82,19.11,25.27,"17,000","20,710","28,740","39,740","52,570",,
53,WA,Washington,11-0000,Management Occupations,major,"120,400",1.8,44.704,0.943,53.99,"112,290",1.3,28.06,37.20,48.90,64.48,#,"58,360","77,370","101,710","134,110",#,,
53,WA,Washington,13-0000,Business and Financial Operations Occupations,major,"139,760",1.2,51.892,1.083,33.38,"69,430",2.9,19.29,24.18,30.93,40.25,51.18,"40,120","50,300","64,330","83,730","106,460",,
53,WA,Washington,15-0000,Computer and Mathematical Occupations,major,"108,130",1.2,40.150,1.554,40.86,"84,990",3.9,22.62,31.28,40.44,50.19,59.88,"47,040","65,070","84,110","104,400","124,550",,
53,WA,Washington,17-0000,Architecture and Engineering Occupations,major,"76,760",1.3,28.503,1.571,38.35,"79,760",1.0,22.73,29.16,37.18,46.61,56.72,"47,280","60,660","77,330","96,960","117,980",,
53,WA,Washington,19-0000,"Life, Physical, and Social Science Occupations",major,"36,360",2.0,13.500,1.612,30.97,"64,430",1.6,16.32,21.18,28.69,37.38,48.81,"33,950","44,060","59,680","77,740","101,530",,
53,WA,Washington,21-0000,Community and Social Service Occupations,major,"45,560",1.7,16.917,1.131,20.91,"43,480",1.0,11.50,14.88,20.16,26.37,31.34,"23,910","30,950","41,930","54,850","65,190",,
